ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	filename[Block]	insprac1.ACC	insprac1.CRESP	insprac1.DurationError	insprac1.OnsetDelay	insprac1.OnsetTime	insprac1.OnsetToOnsetTime	insprac1.RESP	insprac1.RT	insprac1.RTTime	pracCat.ACC	pracCat.CRESP	pracCat.DurationError	pracCat.OnsetDelay	pracCat.OnsetTime	pracCat.OnsetToOnsetTime	pracCat.RESP	pracCat.RT	pracCat.RTTime	praclist	praclist.Cycle	praclist.Sample	pracRate.ACC	pracRate.CRESP	pracRate.DurationError	pracRate.OnsetDelay	pracRate.OnsetTime	pracRate.OnsetToOnsetTime	pracRate.RESP	pracRate.RT	pracRate.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	syllable[Block]	token[Block]	tone[Block]	waitprac2.ACC	waitprac2.CRESP	waitprac2.DurationError	waitprac2.OnsetDelay	waitprac2.OnsetTime	waitprac2.OnsetToOnsetTime	waitprac2.RESP	waitprac2.RT	waitprac2.RTTime	Trial	block1alist	block1alist.Cycle	block1alist.Sample	block1blist	block1blist.Cycle	block1blist.Sample	block2alist	block2alist.Cycle	block2alist.Sample	block2blist	block2blist.Cycle	block2blist.Sample	block3list	block3list.Cycle	block3list.Sample	block4list	block4list.Cycle	block4list.Sample	block5list	block5list.Cycle	block5list.Sample	block6list	block6list.Cycle	block6list.Sample	block7list	block7list.Cycle	block7list.Sample	expcat.ACC	expcat.CRESP	expcat.DurationError	expcat.OnsetDelay	expcat.OnsetTime	expcat.OnsetToOnsetTime	expcat.RESP	expcat.RT	expcat.RTTime	exprate.ACC	exprate.CRESP	exprate.DurationError	exprate.OnsetDelay	exprate.OnsetTime	exprate.OnsetToOnsetTime	exprate.RESP	exprate.RT	exprate.RTTime	FeedbackDisplay2.ACC	FeedbackDisplay2.CRESP	FeedbackDisplay2.DurationError	FeedbackDisplay2.OnsetDelay	FeedbackDisplay2.OnsetTime	FeedbackDisplay2.OnsetToOnsetTime	FeedbackDisplay2.RESP	FeedbackDisplay2.RT	FeedbackDisplay2.RTTime	filename[Trial]	insex1.ACC	insex1.CRESP	insex1.DurationError	insex1.OnsetDelay	insex1.OnsetTime	insex1.OnsetToOnsetTime	insex1.RESP	insex1.RT	insex1.RTTime	Procedure[Trial]	Running[Trial]	speaker[Trial]	syllable[Trial]	token[Trial]	tone[Trial]
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														1																8	1	1										1		0	86	142187	1499		0	0	0	4	1	5	143886	0	7	1402	145288	1		0	29	145319	0		0	0	Thai_F4_mii315-4	0		0	-1	143686	0	h	195	143881	exproc	block4list	F4	mii	4	315
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														2																1	1	2										1		0	83	146402	1500		0	0	0	4	0	11	148268	0	7	1575	149843	1		0	22	149868	0		0	0	Thai_F4_maa21-1	0		0	0	147902	0	g	355	148257	exproc	block4list	F4	maa	1	21
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														3																5	1	3										1		0	83	150951	1500		0	0	0	4	0	10	152734	0	7	1590	154324	1		0	8	154333	0		0	0	Thai_F4_maa45-3	0		0	0	152451	0	h	273	152724	exproc	block4list	F4	maa	3	45
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														4																4	1	4										1		1	83	155416	1500		0	0	0	4	0	12	157333	0	7	1356	158689	1		0	25	158716	0		0	0	Thai_F4_maa33-1	0		0	0	156916	0	f	404	157320	exproc	block4list	F4	maa	1	33
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														5																20	1	5										1		0	83	159799	1499		0	0	0	4	0	22	161632	0	7	1553	163185	1		0	12	163198	0		0	0	Thai_F4_mii45-3	0		0	-1	161298	0	h	312	161610	exproc	block4list	F4	mii	3	45
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														6																10	1	6										0		0	116	164314	1500	g	1460	165774	0	4	0	9	166714	0	7	1979	168693	1		0	19	168713	0		0	0	Thai_F4_mii45-2	0		0	0	165814	0	g	891	166705	exproc	block4list	F4	mii	2	45
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														7																14	1	7										1		0	83	169796	1500		0	0	0	4	0	9	171712	0	6	1989	173701	1		0	27	173728	0		0	0	Thai_F4_maa33-5	0		0	0	171296	0	f	407	171703	exproc	block4list	F4	maa	5	33
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														8																7	1	8										1		0	117	174845	1499		0	0	0	4	0	8	176611	0	7	1826	178437	1		0	19	178460	0		0	0	Thai_F4_mii241-2	0		0	-1	176344	0	j	259	176603	exproc	block4list	F4	mii	2	241
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														9																2	1	9										1		0	117	179577	1499		0	0	0	4	0	12	182110	0	7	2491	184601	1		0	25	184626	0		0	0	Thai_F4_maa241-5	0		1	-1	181076	0	f	1022	182098	exproc	block4list	F4	maa	5	241
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														10																9	1	10										1		0	83	185709	1499		0	0	0	4	0	9	188075	0	6	1677	189752	1		0	20	189774	0		0	0	Thai_F4_mii33-5	0		0	-1	187208	0	f	858	188066	exproc	block4list	F4	mii	5	33
Assim_main_chinese_500ms	111	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742373</Frequency><Timestamp dt:dt="r8">23588584154</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-02-22T01:32:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assim_main_chinese_500ms-111-1	60.016	1.0.0.76	1	2113923652	Professional	2.0.10.353	2.0.10.353	02-22-2018	22-Feb-18 1:32:40 AM	12:32:40	2.0.10.248	11	4	1	1																																block4	explist														11																15	1	11										1		0	83	190857	1500		0	0	0	4	0	20	192807	0	6	1334	194141	1		0	12	194156	0		0	0	Thai_F4_maa45-4	0		0	0	192357	0	h	430	192787	exproc	block4list	F4	maa	4	45
